count,From_ID,To_ID
1,2822,1275
1,2822,1275
1,2250,1275
1,2822,1275
1,1275,1275
1,8023,1275
1,6895,1275
1,6895,1275
1,7019,1275
1,1275,1275
1,8024,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,2872,1275
1,1275,1275
1,6920,1275
1,2814,1275
1,2814,1275
1,7019,1275
1,8078,1275
1,2250,1275
1,8023,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,8024,1275
1,6920,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,6920,1275
1,2820,1275
1,1275,1275
1,6918,1275
1,2250,1275
1,2814,1275
1,1275,1275
1,8023,1275
1,1275,1275
1,3001,1275
1,2822,1275
1,6893,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,2814,1275
1,8079,1275
1,8079,1275
1,2814,1275
1,1275,1275
1,6919,1275
1,8024,1275
1,1275,1275
1,8023,1275
1,1275,1275
1,6920,1275
1,1275,1275
1,6895,1275
1,2822,1275
1,6919,1275
1,8024,1275
1,2822,1275
1,6920,1275
1,8079,1275
1,2814,1275
1,8023,1275
1,8023,1275
1,1275,1275
1,8079,1275
1,6895,1275
1,3016,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,6894,1275
1,1275,1275
1,6920,1275
1,2822,1275
1,1320,1275
1,2814,1275
1,6918,1275
1,6920,1275
1,8079,1275
1,2822,1275
1,6893,1275
1,6920,1275
1,2814,1275
1,6920,1275
1,8023,1275
1,8023,1275
1,1275,1275
1,8213,1275
1,8023,1275
1,1275,1275
1,6895,1275
1,2872,1275
1,3015,1275
1,2183,1275
1,2822,1275
1,1275,1275
1,6893,1275
1,8023,1275
1,1275,1275
1,2814,1275
1,8023,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,2822,1275
1,8078,1275
1,8023,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,1275,1275
1,8024,1275
1,1275,1275
1,2822,1275
1,6895,1275
1,8023,1275
1,6895,1275
1,8023,1275
1,8025,1275
1,1275,1275
1,1319,1275
1,2822,1275
1,1319,1275
1,1275,1275
1,8025,1275
1,6918,1275
1,6920,1275
1,8023,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,2819,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,7019,1275
1,8079,1275
1,8025,1275
1,1320,1275
1,8023,1275
1,2941,1275
1,2814,1275
1,1319,1275
1,6920,1275
1,1320,1275
1,1275,1275
1,1275,1275
1,2814,1275
1,741,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,1275,1275
1,2279,1275
1,6920,1275
1,2822,1275
1,1319,1275
1,8023,1275
1,6918,1275
1,1275,1275
1,2814,1275
1,6920,1275
1,2814,1275
1,1275,1275
1,1275,1275
1,1319,1275
1,1275,1275
1,2820,1275
1,2822,1275
1,8024,1275
1,7084,1275
1,2814,1275
1,1275,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2819,1275
1,2822,1275
1,2126,1275
1,1275,1275
1,2279,1275
1,7084,1275
1,8024,1275
1,8024,1275
1,1275,1275
1,2814,1275
1,2822,1275
1,8079,1275
1,2814,1275
1,741,1275
1,2814,1275
1,2822,1275
1,2822,1275
1,8213,1275
1,6895,1275
1,8079,1275
1,6895,1275
1,6895,1275
1,8025,1275
1,6895,1275
1,1320,1275
1,6893,1275
1,6895,1275
1,2822,1275
1,2862,1275
1,6920,1275
1,2124,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,8024,1275
1,8023,1275
1,1319,1275
1,2822,1275
1,6920,1275
1,2814,1275
1,2814,1275
1,2814,1275
1,7084,1275
1,2814,1275
1,6920,1275
1,6920,1275
1,1275,1275
1,6920,1275
1,8024,1275
1,1320,1275
1,8023,1275
1,6893,1275
1,1275,1275
1,2814,1275
1,1319,1275
1,8024,1275
1,2280,1275
1,8079,1275
1,1275,1275
1,6895,1275
1,6920,1275
1,2814,1275
1,7019,1275
1,2822,1275
1,2872,1275
1,2145,1275
1,6920,1275
1,1275,1275
1,8023,1275
1,1320,1275
1,6895,1275
1,6920,1275
1,2820,1275
1,1275,1275
1,1275,1275
1,8023,1275
1,6920,1275
1,2822,1275
1,741,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,8023,1275
1,2822,1275
1,6920,1275
1,2814,1275
1,8079,1275
1,6895,1275
1,1275,1275
1,2822,1275
1,1275,1275
1,2145,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,1320,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,6920,1275
1,3001,1275
1,8024,1275
1,6919,1275
1,2126,1275
1,1275,1275
1,2814,1275
1,2250,1275
1,8213,1275
1,8079,1275
1,6920,1275
1,1275,1275
1,2126,1275
1,6920,1275
1,1275,1275
1,6920,1275
1,6920,1275
1,8023,1275
1,1275,1275
1,2814,1275
1,6895,1275
1,8024,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,1319,1275
1,1275,1275
1,8023,1275
1,8023,1275
1,1319,1275
1,8079,1275
1,6895,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,2862,1275
1,2814,1275
1,1275,1275
1,2822,1275
1,8025,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,2814,1275
1,6920,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,6893,1275
1,2822,1275
1,2126,1275
1,6895,1275
1,2822,1275
1,1275,1275
1,2872,1275
1,8024,1275
1,6920,1275
1,8079,1275
1,8079,1275
1,6920,1275
1,2822,1275
1,8079,1275
1,6893,1275
1,1275,1275
1,2822,1275
1,1319,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,1319,1275
1,2862,1275
1,2814,1275
1,3016,1275
1,8023,1275
1,2819,1275
1,1275,1275
1,2814,1275
1,2279,1275
1,2822,1275
1,8023,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,6920,1275
1,6895,1275
1,8079,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,6894,1275
1,2941,1275
1,2814,1275
1,6920,1275
1,8024,1275
1,8213,1275
1,8023,1275
1,2822,1275
1,8213,1275
1,6894,1275
1,1275,1275
1,8024,1275
1,2822,1275
1,2814,1275
1,7019,1275
1,2822,1275
1,1275,1275
1,6895,1275
1,7084,1275
1,1275,1275
1,2126,1275
1,2814,1275
1,8213,1275
1,8024,1275
1,2822,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,8023,1275
1,8024,1275
1,1275,1275
1,6895,1275
1,6920,1275
1,6893,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,1275,1275
1,1275,1275
1,2819,1275
1,8213,1275
1,741,1275
1,1275,1275
1,2126,1275
1,2820,1275
1,1275,1275
1,1319,1275
1,8023,1275
1,2822,1275
1,3015,1275
1,2820,1275
1,2822,1275
1,2814,1275
1,741,1275
1,2126,1275
1,6893,1275
1,1275,1275
1,2814,1275
1,8023,1275
1,1275,1275
1,1275,1275
1,8024,1275
1,6920,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,8079,1275
1,1275,1275
1,7084,1275
1,6895,1275
1,1275,1275
1,8025,1275
1,6920,1275
1,2822,1275
1,1275,1275
1,6920,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,2941,1275
1,8023,1275
1,1275,1275
1,2872,1275
1,2814,1275
1,2814,1275
1,1275,1275
1,2862,1275
1,2862,1275
1,1275,1275
1,2872,1275
1,8025,1275
1,1320,1275
1,2814,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,6920,1275
1,8025,1275
1,1320,1275
1,1275,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,6919,1275
1,6895,1275
1,2814,1275
1,1320,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,2862,1275
1,6920,1275
1,6920,1275
1,8024,1275
1,2124,1275
1,8023,1275
1,2822,1275
1,1275,1275
1,1319,1275
1,2822,1275
1,1275,1275
1,2814,1275
1,2814,1275
1,3016,1275
1,8024,1275
1,2814,1275
1,2814,1275
1,2814,1275
1,2820,1275
1,2814,1275
1,2822,1275
1,2820,1275
1,2814,1275
1,2822,1275
1,2822,1275
1,8023,1275
1,8023,1275
1,6895,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2872,1275
1,2126,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,8213,1275
1,2822,1275
1,2822,1275
1,8024,1275
1,2862,1275
1,2183,1275
1,2819,1275
1,8079,1275
1,1275,1275
1,1275,1275
1,2126,1275
1,1320,1275
1,2822,1275
1,2814,1275
1,1275,1275
1,8023,1275
1,6893,1275
1,1275,1275
1,8213,1275
1,1275,1275
1,2822,1275
1,2822,1275
1,2820,1275
1,6893,1275
1,6920,1275
1,1275,1275
1,6920,1275
1,1275,1275
1,2941,1275
1,2872,1275
1,1275,1275
1,2820,1275
1,1320,1275
1,2820,1275
1,8023,1275
1,2126,1275
1,6918,1275
1,1275,1275
1,2822,1275
1,2820,1275
1,6919,1275
1,2822,1275
1,2822,1275
1,8079,1275
1,6919,1275
1,8023,1275
1,6895,1275
1,6893,1275
1,3016,1275
1,1275,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,741,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,2126,1275
1,1275,1275
1,8023,1275
1,2279,1275
1,2822,1275
1,2819,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,8024,1275
1,1275,1275
1,741,1275
1,2822,1275
1,2814,1275
1,1319,1275
1,7019,1275
1,2822,1275
1,8024,1275
1,2941,1275
1,6920,1275
1,6920,1275
1,6895,1275
1,741,1275
1,6895,1275
1,6919,1275
1,2872,1275
1,6920,1275
1,2820,1275
1,2250,1275
1,6920,1275
1,2814,1275
1,8025,1275
1,7019,1275
1,2822,1275
1,6895,1275
1,6920,1275
1,1319,1275
1,1275,1275
1,2822,1275
1,3015,1275
1,6895,1275
1,2822,1275
1,8023,1275
1,2822,1275
1,6895,1275
1,2822,1275
1,6893,1275
1,1275,1275
1,2195,1275
1,6895,1275
1,2814,1275
1,6893,1275
1,8078,1275
1,741,1275
1,2862,1275
1,2822,1275
1,1275,1275
1,2941,1275
1,1275,1275
1,6920,1275
1,2822,1275
1,2814,1275
1,6920,1275
1,6920,1275
1,6919,1275
1,1320,1275
1,8079,1275
1,6920,1275
1,2814,1275
1,6893,1275
1,2822,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,9260,1275
1,2822,1275
1,2814,1275
1,2822,1275
1,6895,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2279,1275
1,2872,1275
1,1275,1275
1,2822,1275
1,8025,1275
1,2822,1275
1,1275,1275
1,6895,1275
1,2862,1275
1,1275,1275
1,2814,1275
1,6948,1275
1,1319,1275
1,2822,1275
1,7084,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2126,1275
1,2822,1275
1,8024,1275
1,1275,1275
1,8079,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,6895,1275
1,7019,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,2941,1275
1,6895,1275
1,8023,1275
1,8079,1275
1,6920,1275
1,6920,1275
1,2822,1275
1,6894,1275
1,6919,1275
1,6893,1275
1,741,1275
1,2814,1275
1,8023,1275
1,6893,1275
1,2819,1275
1,2872,1275
1,8024,1275
1,6893,1275
1,1275,1275
1,1275,1275
1,8079,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,2820,1275
1,2822,1275
1,6920,1275
1,8079,1275
1,8024,1275
1,6919,1275
1,2941,1275
1,2279,1275
1,6895,1275
1,8025,1275
1,2820,1275
1,1275,1275
1,6920,1275
1,6895,1275
1,1275,1275
1,2822,1275
1,2126,1275
1,2279,1275
1,8079,1275
1,2814,1275
1,2814,1275
1,6918,1275
1,8023,1275
1,1275,1275
1,1275,1275
1,7084,1275
1,6918,1275
1,8024,1275
1,6920,1275
1,6893,1275
1,1319,1275
1,741,1275
1,8023,1275
1,6920,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,8079,1275
1,1275,1275
1,6895,1275
1,7084,1275
1,1275,1275
1,2822,1275
1,741,1275
1,6895,1275
1,2814,1275
1,2814,1275
1,8025,1275
1,2822,1275
1,2822,1275
1,8023,1275
1,2814,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,1320,1275
1,1275,1275
1,2822,1275
1,6893,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,2820,1275
1,1275,1275
1,1275,1275
1,2872,1275
1,1275,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,1275,1275
1,6893,1275
1,6920,1275
1,6918,1275
1,7019,1275
1,8213,1275
1,1275,1275
1,6893,1275
1,1275,1275
1,6893,1275
1,2822,1275
1,8079,1275
1,1275,1275
1,6920,1275
1,2814,1275
1,2822,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,2126,1275
1,1275,1275
1,6920,1275
1,741,1275
1,1275,1275
1,6970,1275
1,1275,1275
1,2126,1275
1,2822,1275
1,8079,1275
1,8023,1275
1,741,1275
1,2822,1275
1,2822,1275
1,2814,1275
1,8023,1275
1,8025,1275
1,6920,1275
1,8025,1275
1,2822,1275
1,2814,1275
1,6895,1275
1,2814,1275
1,6920,1275
1,1275,1275
1,2814,1275
1,1275,1275
1,2814,1275
1,8025,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2814,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,1319,1275
1,2814,1275
1,1275,1275
1,6895,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,6920,1275
1,1320,1275
1,1275,1275
1,7019,1275
1,6920,1275
1,6920,1275
1,2814,1275
1,2820,1275
1,6920,1275
1,6920,1275
1,2822,1275
1,1319,1275
1,6920,1275
1,2124,1275
1,2822,1275
1,2145,1275
1,8024,1275
1,1275,1275
1,1275,1275
1,2819,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,2195,1275
1,2814,1275
1,8079,1275
1,2814,1275
1,6895,1275
1,2822,1275
1,8120,1275
1,8079,1275
1,7019,1275
1,2814,1275
1,1275,1275
1,1320,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,6919,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,2822,1275
1,2819,1275
1,1275,1275
1,8079,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,8023,1275
1,2822,1275
1,1275,1275
1,1320,1275
1,2822,1275
1,1275,1275
1,2941,1275
1,8023,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,2819,1275
1,2822,1275
1,6948,1275
1,2819,1275
1,6920,1275
1,1275,1275
1,8024,1275
1,8023,1275
1,8024,1275
1,1275,1275
1,8023,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,6893,1275
1,2822,1275
1,2279,1275
1,8024,1275
1,6920,1275
1,2183,1275
1,6919,1275
1,1275,1275
1,2820,1275
1,2822,1275
1,6895,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,6920,1275
1,2250,1275
1,2822,1275
1,2814,1275
1,3016,1275
1,2822,1275
1,1275,1275
1,8079,1275
1,1275,1275
1,1275,1275
1,6893,1275
1,1275,1275
1,2814,1275
1,8079,1275
1,7019,1275
1,1320,1275
1,2814,1275
1,2941,1275
1,2126,1275
1,2250,1275
1,2822,1275
1,6895,1275
1,2814,1275
1,2822,1275
1,1320,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,741,1275
1,6920,1275
1,8079,1275
1,2814,1275
1,2280,1275
1,741,1275
1,2822,1275
1,741,1275
1,8023,1275
1,6893,1275
1,8023,1275
1,1275,1275
1,1319,1275
1,2819,1275
1,8024,1275
1,2822,1275
1,1275,1275
1,2814,1275
1,2814,1275
1,6920,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,8023,1275
1,1275,1275
1,2814,1275
1,6895,1275
1,6895,1275
1,8024,1275
1,2814,1275
1,1275,1275
1,3001,1275
1,6893,1275
1,8025,1275
1,2822,1275
1,6893,1275
1,741,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,2814,1275
1,2822,1275
1,2814,1275
1,2822,1275
1,8025,1275
1,6919,1275
1,6895,1275
1,8023,1275
1,6920,1275
1,2814,1275
1,8023,1275
1,1319,1275
1,6895,1275
1,2822,1275
1,8079,1275
1,6895,1275
1,2822,1275
1,6895,1275
1,6920,1275
1,2279,1275
1,1275,1275
1,1275,1275
1,2874,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,1319,1275
1,6920,1275
1,2819,1275
1,1320,1275
1,8024,1275
1,1275,1275
1,2822,1275
1,2941,1275
1,2814,1275
1,6920,1275
1,8213,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,2814,1275
1,1275,1275
1,3015,1275
1,6920,1275
1,2820,1275
1,2822,1275
1,6919,1275
1,2822,1275
1,2814,1275
1,2822,1275
1,2126,1275
1,8023,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,3001,1275
1,6893,1275
1,2814,1275
1,6895,1275
1,2279,1275
1,2279,1275
1,2822,1275
1,2820,1275
1,6920,1275
1,2814,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,2250,1275
1,8024,1275
1,6895,1275
1,2279,1275
1,741,1275
1,6920,1275
1,8024,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,2941,1275
1,1319,1275
1,1275,1275
1,3016,1275
1,1275,1275
1,8024,1275
1,6918,1275
1,8024,1275
1,6920,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,6919,1275
1,1275,1275
1,6918,1275
1,1275,1275
1,6920,1275
1,2941,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,6893,1275
1,6920,1275
1,8023,1275
1,2279,1275
1,8079,1275
1,2814,1275
1,2183,1275
1,1275,1275
1,1319,1275
1,6920,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,6919,1275
1,2872,1275
1,2822,1275
1,2819,1275
1,2820,1275
1,2814,1275
1,6920,1275
1,8023,1275
1,1275,1275
1,2814,1275
1,6920,1275
1,2822,1275
1,8079,1275
1,8023,1275
1,6920,1275
1,6895,1275
1,2126,1275
1,2814,1275
1,6895,1275
1,2822,1275
1,2814,1275
1,8024,1275
1,3016,1275
1,1275,1275
1,8079,1275
1,2814,1275
1,8079,1275
1,6895,1275
1,2814,1275
1,2822,1275
1,2279,1275
1,1275,1275
1,2280,1275
1,741,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,6895,1275
1,2814,1275
1,2814,1275
1,8079,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,1275,1275
1,8023,1275
1,8025,1275
1,2250,1275
1,1275,1275
1,1275,1275
1,8023,1275
1,8213,1275
1,8023,1275
1,2822,1275
1,1275,1275
1,6893,1275
1,2822,1275
1,2814,1275
1,6920,1275
1,1275,1275
1,2279,1275
1,1319,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,6918,1275
1,2822,1275
1,2819,1275
1,8023,1275
1,2822,1275
1,8024,1275
1,2822,1275
1,1275,1275
1,2820,1275
1,1319,1275
1,6895,1275
1,6919,1275
1,2822,1275
1,8024,1275
1,2822,1275
1,741,1275
1,6920,1275
1,6920,1275
1,1275,1275
1,6895,1275
1,2822,1275
1,2126,1275
1,1275,1275
1,2820,1275
1,7084,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,2820,1275
1,2822,1275
1,8024,1275
1,2814,1275
1,8213,1275
1,2814,1275
1,6920,1275
1,2822,1275
1,1275,1275
1,6895,1275
1,8079,1275
1,1275,1275
1,1320,1275
1,1275,1275
1,1275,1275
1,2822,1275
1,8024,1275
1,2814,1275
1,2814,1275
1,2814,1275
1,8023,1275
1,1275,1275
1,6894,1275
1,6920,1275
1,3001,1275
1,7019,1275
1,2862,1275
1,1275,1275
1,2814,1275
1,2124,1275
1,8024,1275
1,2195,1275
1,2814,1275
1,6895,1275
1,1275,1275
1,2270,1275
1,2822,1275
1,1319,1275
1,1275,1275
1,6920,1275
1,2822,1275
1,7084,1275
1,6948,1275
1,2250,1275
1,2814,1275
1,1275,1275
1,2126,1275
1,2819,1275
1,7019,1275
1,8024,1275
1,1275,1275
1,1275,1275
1,2941,1275
1,6920,1275
1,8024,1275
1,8023,1275
1,2820,1275
1,1320,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,6895,1275
1,2814,1275
1,2862,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,1319,1275
1,2124,1275
1,6893,1275
1,1319,1275
1,1275,1275
1,2862,1275
1,6893,1275
1,1275,1275
1,2822,1275
1,2279,1275
1,2822,1275
1,1319,1275
1,1275,1275
1,2126,1275
1,2814,1275
1,1275,1275
1,2814,1275
1,8023,1275
1,2814,1275
1,1275,1275
1,6893,1275
1,8023,1275
1,8023,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,1275,1275
1,2814,1275
1,8079,1275
1,6893,1275
1,6895,1275
1,1275,1275
1,6920,1275
1,2814,1275
1,2822,1275
1,8025,1275
1,6895,1275
1,2822,1275
1,8024,1275
1,2872,1275
1,8213,1275
1,6895,1275
1,2822,1275
1,1275,1275
1,2819,1275
1,1275,1275
1,1275,1275
1,2820,1275
1,8024,1275
1,1275,1275
1,8079,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,6895,1275
1,2822,1275
1,8079,1275
1,2820,1275
1,8023,1275
1,1275,1275
1,2822,1275
1,1275,1275
1,1319,1275
1,2814,1275
1,2822,1275
1,8023,1275
1,8024,1275
1,2819,1275
1,1275,1275
1,2814,1275
1,2874,1275
1,6895,1275
1,2822,1275
1,1275,1275
1,1275,1275
1,6895,1275
1,6920,1275
1,1275,1275
1,2126,1275
1,1275,1275
1,2814,1275
1,2279,1275
1,6918,1275
1,8079,1275
1,2814,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,2814,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,6893,1275
1,2814,1275
1,7084,1275
1,6895,1275
1,8023,1275
1,8213,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,1320,1275
1,6893,1275
1,8024,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,8023,1275
1,2820,1275
1,6920,1275
1,1275,1275
1,2279,1275
1,6895,1275
1,2814,1275
1,2250,1275
1,1275,1275
1,8079,1275
1,2822,1275
1,6893,1275
1,2822,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,2279,1275
1,7019,1275
1,6919,1275
1,6920,1275
1,2822,1275
1,2822,1275
1,2822,1275
1,2279,1275
1,1275,1275
1,2124,1275
1,6895,1275
1,2183,1275
1,2279,1275
1,2814,1275
1,1275,1275
1,2814,1275
1,1275,1275
1,8079,1275
1,2183,1275
1,8079,1275
1,2822,1275
1,2822,1275
1,8023,1275
1,2822,1275
1,2822,1275
1,6895,1275
1,1275,1275
1,2822,1275
1,2814,1275
1,741,1275
1,2250,1275
1,2941,1275
1,2814,1275
1,8023,1275
1,2814,1275
1,2941,1275
1,8023,1275
1,6919,1275
1,8023,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,2862,1275
1,6895,1275
1,2941,1275
1,1319,1275
1,2814,1275
1,1275,1275
1,8025,1275
1,6920,1275
1,6895,1275
1,1275,1275
1,8023,1275
1,8213,1275
1,2145,1275
1,3016,1275
1,6895,1275
1,6893,1275
1,2814,1275
1,2822,1275
1,2941,1275
1,6895,1275
1,2126,1275
1,1319,1275
1,8025,1275
1,1320,1275
1,2822,1275
1,8023,1275
1,1319,1275
1,8024,1275
1,1275,1275
1,6919,1275
1,6918,1275
1,8023,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,2279,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,8024,1275
1,2822,1275
1,2814,1275
1,8023,1275
1,6920,1275
1,6895,1275
1,2822,1275
1,2820,1275
1,1275,1275
1,6920,1275
1,2872,1275
1,3016,1275
1,6920,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,2822,1275
1,8023,1275
1,2814,1275
1,8023,1275
1,2814,1275
1,8023,1275
1,6920,1275
1,8024,1275
1,6920,1275
1,1275,1275
1,8025,1275
1,6920,1275
1,8023,1275
1,1275,1275
1,1319,1275
1,1275,1275
1,2822,1275
1,8024,1275
1,6895,1275
1,2822,1275
1,2822,1275
1,741,1275
1,2814,1275
1,2822,1275
1,2279,1275
1,1275,1275
1,3015,1275
1,6920,1275
1,1275,1275
1,1275,1275
1,2822,1275
1,8024,1275
1,2822,1275
1,8079,1275
1,2814,1275
1,2126,1275
1,8079,1275
1,2822,1275
1,2820,1275
1,2814,1275
1,2822,1275
1,8023,1275
1,6919,1275
1,6895,1275
1,2279,1275
1,1275,1275
1,1275,1275
1,6919,1275
1,3016,1275
1,6893,1275
1,6948,1275
1,2822,1275
1,6895,1275
1,2814,1275
1,6920,1275
1,1275,1275
1,2126,1275
1,2822,1275
1,6920,1275
1,1275,1275
1,1320,1275
1,2822,1275
1,8024,1275
1,2822,1275
1,2814,1275
1,1275,1275
1,6895,1275
1,2872,1275
1,7084,1275
1,2195,1275
1,2814,1275
1,2819,1275
1,6920,1275
1,6920,1275
1,2822,1275
1,8023,1275
1,2814,1275
1,2822,1275
1,8023,1275
1,2822,1275
1,2822,1275
1,6920,1275
1,6948,1275
1,6920,1275
1,2814,1275
1,1275,1275
1,2822,1275
1,2279,1275
1,1275,1275
1,2814,1275
1,2822,1275
1,2822,1275
1,2814,1275
1,8079,1275
1,2941,1275
1,1275,1275
1,2822,1275
1,1275,1275
1,6948,1275
1,2822,1275
1,8079,1275
1,1275,1275
1,6920,1275
1,1275,1275
1,1319,1275
1,2814,1275
1,8023,1275
1,2819,1275
1,2822,1275
1,2814,1275
1,2822,1275
1,2814,1275
1,2822,1275
1,6920,1275
1,2126,1275
1,2814,1275
1,2822,1275
1,8079,1275
1,2195,1275
1,8079,1275
1,6895,1275
1,6920,1275
1,2814,1275
1,8079,1275
1,8024,1275
1,2822,1275
1,6920,1275
1,6895,1275
1,8023,1275
1,2126,1275
1,2822,1275
1,6920,1275
1,3015,1275
1,2822,1275
1,6920,1275
1,6895,1275
1,8024,1275
1,2814,1275
1,2822,1275
1,3016,1275
1,1275,1275
1,1275,1275
1,1275,1275
1,6920,1275
1,6895,1275
1,2822,1275
1,6893,1275
1,2814,1275
1,2814,1275
1,2814,1275
1,2822,1275
1,1275,1275
1,2814,1275
1,6920,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,6920,1275
1,1275,1275
1,6948,1275
1,1319,1275
1,2822,1275
1,1275,1275
1,6919,1275
1,1320,1275
1,3016,1275
1,1320,1275
1,6920,1275
1,6895,1275
1,8023,1275
1,1319,1275
1,1275,1275
1,2124,1275
1,2822,1275
1,1275,1275
1,2814,1275
1,1275,1275
1,1320,1275
1,8025,1275
1,2814,1275
1,2814,1275
1,1275,1275
1,6920,1275
1,2280,1275
1,1275,1275
1,1275,1275
1,2822,1275
1,6920,1275
1,6920,1275
1,2279,1275
1,2822,1275
1,6920,1275
1,2822,1275
1,1275,1275
1,2941,1275
1,2126,1275
1,2814,1275
1,2822,1275
1,6893,1275
1,1275,1275
1,6893,1275
1,1275,1275
1,741,1275
1,1275,1275
1,2941,1275
1,2822,1275
1,2822,1275
1,8079,1275
1,8025,1275
1,1275,1275
1,3015,1275
1,1275,1275
1,8023,1275
1,2941,1275
