id,x,y
1647,-81.448163,41.03664352
1648,-81.44138648,40.98180164
1649,-81.49887146,41.30415671
1650,-81.81492049,41.2287872
1651,-81.81717251,41.23423124
1652,-81.83225089,41.232493
1653,-81.81368757,41.20883061
1654,-81.83054348,41.22150983
1655,-81.86152267,41.2174303
1656,-81.82904076,41.27233091
1657,-81.81382759,41.27258288
1658,-81.79734867,41.23265122
1659,-84.11876447,39.64825579
1660,-84.12296639,39.63753145
1661,-84.18633528,39.62132155
1662,-81.71179947,41.17282593
1663,-81.75880741,41.16535966
1664,-81.7038347,41.09641149
1665,-81.73771209,41.10145055
1666,-81.77067679,41.09935822
1667,-81.85950648,41.14799536
1668,-81.8469943,41.14654287
1669,-82.02492308,41.11772689
1670,-82.02632237,41.08102029
1671,-81.9543335,41.10788017
1672,-81.91785256,41.08288451
1673,-81.9028533,41.07082232
1674,-82.09922672,41.10240758
1675,-82.83688804,40.17004781
1676,-82.83624845,40.21692068
1677,-83.01375974,40.16617516
1678,-83.05141445,40.29869272
1679,-83.13094385,40.15074869
1680,-82.37382368,41.40596893
1681,-82.35738892,41.42436023
1682,-82.73060311,41.46193947
1683,-81.77592608,41.42290259
1684,-81.95628744,41.46547959
1685,-81.81999211,41.00952812
1686,-81.83215566,41.04735606
1687,-81.78740777,41.44624221
1688,-81.55018373,41.46792734
1689,-81.52300856,41.49489817
1690,-81.79506151,41.26886588
1691,-81.7934747,41.25053969
1692,-81.80459704,41.24771834
1693,-81.81572605,41.2453436
1694,-81.83252164,41.25431082
1695,-82.81110158,41.54308425
1696,-81.42849371,41.27086018
1697,-81.46521821,41.33712348
1698,-81.50020986,41.19368738
1699,-81.81621058,41.26535104
1700,-81.8341656,41.26505208
1701,-81.70408308,41.04716667
1702,-84.05415535,39.05588882
1703,-84.20288632,39.07775486
1704,-83.56772332,39.65297679
1705,-83.42257327,39.49708671
1706,-83.43497033,39.5433736
1707,-83.46974374,39.5571
1708,-83.43919861,39.5415744
1709,-83.50879369,39.42241341
1710,-83.30938043,39.61006143
1711,-83.57201494,39.65781118
1712,-84.14306279,39.6476642
1713,-84.63344008,40.08924221
1714,-84.6297932,40.10619989
1715,-84.14757498,39.63477503
1716,-84.10331597,39.82104894
1717,-84.13271648,39.64595238
1718,-84.17800667,39.64320772
1719,-84.10789519,39.81376783
1720,-81.90116661,41.25588972
1721,-81.94815448,41.25668738
1722,-84.62333404,40.10194366
1723,-84.62411895,40.09723165
1724,-81.90127565,41.21837191
1725,-82.02350915,41.18388384
1726,-82.0243589,41.15200636
1727,-81.92613311,41.18358473
1728,-81.94979986,41.15150843
1729,-81.80242,41.16750081
1730,-81.83883325,41.18718124
1731,-83.44781754,39.56355199
1732,-83.41980834,39.57033358
1733,-83.40894135,39.55114619
1734,-83.42726995,39.54161301
1735,-83.43906694,39.52979945
1736,-83.42967921,39.53193388
1737,-83.43278739,39.51867856
1738,-81.87365994,41.13506597
1739,-81.86960481,41.12651797
1740,-81.90114298,41.11955955
1741,-81.90650009,41.14417914
1742,-80.67174576,40.89363204
1743,-82.04947667,40.00257825
1744,-81.94390652,39.88249105
1745,-81.82779258,39.99584924
1746,-82.01098332,39.90260789
1747,-83.62503939,39.44943964
1748,-84.19868602,39.7910449
1749,-84.17759025,39.7471878
1750,-83.60930264,39.19903603
1751,-83.82546429,39.44358984
1752,-84.32712528,39.08043563
1753,-81.85970828,41.3160805
1754,-81.74506743,41.47223681
1755,-81.75643001,41.44059545
1756,-84.13506458,39.73763153
1757,-84.13961098,39.72590151
1758,-84.1651904,39.74561286
1759,-84.22926574,39.75721716
1760,-84.13217012,39.77292463
1761,-84.11814106,39.7638998
1762,-83.28946156,39.71115628
1763,-83.54986308,39.78147616
1764,-83.30973423,40.0279482
1765,-81.84868441,41.37396757
1766,-81.84522841,41.36488341
1767,-84.17507145,39.69394507
1768,-84.18493585,39.69822392
1769,-84.17351168,39.68538286
1770,-84.14911465,39.69264514
1771,-81.5440467,41.52287179
1772,-83.05061918,40.14360051
1773,-81.56204683,41.54072973
1774,-83.06191774,40.15192932
1775,-81.5530402,41.52525175
1776,-81.53695025,41.52652435
1777,-81.52360592,41.52385209
1778,-84.10579657,39.74961621
1779,-84.11764226,39.7403269
1780,-84.15965902,39.83880877
1781,-84.10760264,39.762553
1782,-83.95754922,40.68451341
1783,-84.16189948,40.71971565
1784,-84.16635465,39.70101985
1785,-84.12217134,39.71890466
1786,-84.13570374,39.68433986
1787,-84.21743443,39.70991706
1788,-84.23932,39.68759821
1789,-81.42948433,41.65310483
1790,-81.35165795,40.3960439
1791,-81.37490057,40.374817
1792,-81.36718028,40.40773298
1793,-84.15496604,39.85652895
1794,-84.10965493,39.87956039
1795,-84.12575734,39.86655735
1796,-81.34473955,40.39053579
1797,-84.11667916,39.85840475
1798,-84.19363556,39.87429753
1799,-84.54581241,40.06999785
1800,-84.56608769,39.98880097
1801,-83.56295807,41.70457543
1802,-81.46133697,41.12833021
1803,-84.24383835,39.80428212
1804,-83.55865283,41.65059061
1805,-83.5673443,41.64967022
1806,-84.24473965,39.81824178
1807,-84.44040073,39.88788226
1808,-84.43436472,39.83847412
1809,-84.12844768,39.88070216
1810,-81.52376077,40.80391422
1811,-81.53598972,40.8020517
1812,-81.53557047,40.79190086
1813,-81.5504365,40.79943658
1814,-81.55016811,40.7902791
1815,-81.56382382,40.8041009
1816,-81.52632354,40.78727932
1817,-81.53495539,40.78289979
1818,-81.77328124,40.6282277
1819,-81.83311718,40.51911229
1820,-81.50265903,41.0829264
1821,-84.2116153,39.7795415
1822,-84.11637835,39.83415012
1823,-84.14209942,39.74557487
1824,-84.16388064,39.75673735
1825,-83.65335316,41.68641465
1826,-83.63116351,41.66066228
1827,-83.66134947,41.67274967
1828,-83.63204268,41.68854567
1829,-83.63122502,41.67349086
1830,-83.62731442,41.68109958
1831,-83.62790855,41.7243435
1832,-83.66057026,41.71203354
1833,-83.79331978,39.43237339
1834,-81.50823756,40.78230996
1835,-81.51619766,40.7899841
1836,-81.49069552,40.80364963
1837,-81.49554438,40.79477665
1838,-83.90778237,40.88886585
1839,-84.13248495,40.71795012
1840,-84.12200483,40.74586612
1841,-84.17256576,40.71239048
1842,-84.16410552,40.80121388
1843,-83.9357367,40.87286552
1844,-84.03959651,40.66273921
1845,-81.67383488,41.48292164
1846,-81.68573377,41.33406206
1847,-81.69460605,41.32506856
1848,-84.54372991,40.02725574
1849,-84.75777426,40.13506002
1850,-84.75675346,40.30968455
1851,-84.67566443,40.15104134
1852,-84.56121587,39.9505535
1853,-84.62677822,40.10422261
1854,-83.57697632,41.66084114
1855,-80.62992438,41.06989644
1856,-84.23646354,39.7620703
1857,-84.21505911,39.7879065
1858,-82.79551083,40.73533146
1859,-82.75456529,40.82220708
1860,-82.77826952,40.89365781
1861,-82.99911539,40.73268549
1862,-83.60937179,41.68039766
1863,-81.78313954,39.23886272
1864,-83.83503243,39.41081643
1865,-83.85247814,39.41940128
1866,-83.66426106,41.68284348
1867,-84.39242188,39.81326169
1868,-84.44721127,39.80781936
1869,-84.45389452,39.71046587
1870,-84.39109418,39.84475898
1871,-81.53914099,40.78636435
1872,-81.5026549,40.80465898
1873,-81.51738148,40.76966258
1874,-84.20167708,40.68752894
1875,-83.89558441,40.87489172
1876,-84.13180437,40.73806731
1877,-84.29397226,40.71227954
1878,-84.33503507,40.84713699
1879,-84.28159791,40.74519898
1880,-84.30849711,40.79517156
1881,-83.90286506,40.69422179
1882,-83.93762085,40.79348596
1883,-83.93618538,40.75068881
1884,-84.1037356,40.76194825
1885,-83.89845896,40.9087234
1886,-81.69437459,41.49710048
1887,-81.73219148,41.45323667
1888,-81.69585135,41.33137528
1889,-84.09013614,40.83192971
1890,-83.9817622,40.85182143
1891,-84.16680148,40.83845052
1892,-84.38922609,39.60930486
1893,-84.44749754,39.62241165
1894,-81.47037588,40.74488419
1895,-81.51754715,40.72694089
1896,-81.56097354,40.78993019
1897,-81.57555901,40.81170103
1898,-81.49413012,41.08206104
1899,-83.10591927,40.17532667
1900,-83.06387791,40.16318032
1901,-83.06629651,40.17341236
1902,-81.49816181,41.06765407
1903,-81.62645075,40.75272016
1904,-81.57875035,40.75234173
1905,-81.57399645,40.72090088
1906,-81.62773833,40.68394587
1907,-84.37614386,40.73790201
1908,-84.33594254,40.69571444
1909,-84.15647469,40.75858921
1910,-84.15642256,40.74398225
1911,-83.61734329,41.5906266
1912,-83.62345894,41.59019307
1913,-83.6006971,41.60785541
1914,-83.61097728,41.59346664
1915,-83.50176352,41.65624285
1916,-82.13785334,39.37423928
1917,-82.11171388,39.32707378
1918,-84.79289264,40.18726075
1919,-84.65807461,40.195782
1920,-84.48051279,39.94917551
1921,-84.45921651,40.05051542
1922,-84.6843982,40.0940826
1923,-84.52303848,40.13167444
1924,-84.57418048,40.32591675
1925,-84.51045958,40.2093196
1926,-84.477992,40.24975978
1927,-84.64434706,40.08349119
1928,-84.75153455,40.22607347
1929,-81.61302073,40.6544935
1930,-82.07472796,39.46615693
1931,-81.58581498,40.67216489
1932,-81.52317467,40.6822421
1933,-83.5644604,41.6829379
1934,-81.7978045,39.19737823
1935,-83.99104107,39.32161552
1936,-83.97477265,39.31218293
1937,-83.96440022,39.29027415
1938,-82.22585139,39.45248725
1939,-83.98657195,39.26908483
1940,-83.90279171,39.27304171
1941,-83.42927816,41.72650356
1942,-83.5355479,41.67706978
1943,-83.50603742,41.67322564
1944,-83.55712635,41.66565503
1945,-83.5912525,41.65458264
1946,-83.59914725,41.65805905
1947,-83.60620297,41.65843635
1948,-82.19298379,39.28171676
1949,-82.80786448,40.95765205
1950,-82.98224273,40.79375192
1951,-82.79660172,40.73042109
1952,-82.09366522,39.34348308
1953,-84.13509959,39.75486945
1954,-82.92641726,40.94632393
1955,-82.83554723,40.83869538
1956,-82.75895316,40.77401699
1957,-83.08072642,40.81582241
1958,-82.85603154,40.96137048
1959,-81.57645869,41.47005971
1960,-81.57316689,41.47466526
1961,-81.73033809,41.3334658
1962,-81.86633986,41.41284975
1963,-81.82823619,41.4070959
1964,-83.56110169,41.63806078
1965,-83.57750612,41.63378454
1966,-83.54730899,41.63261476
1967,-81.61823238,41.52671436
1968,-84.15207378,39.64091291
1969,-83.54816635,41.65769086
1970,-83.52130859,41.66786737
1971,-83.52303501,41.65935402
1972,-83.55330782,41.70429501
1973,-83.55826849,41.70334032
1974,-83.60802294,41.72500109
1975,-83.61019017,41.71613509
1976,-83.61174665,41.71002483
1977,-83.61946014,41.71074191
1978,-83.62104668,41.7177511
1979,-83.60669118,41.695944
1980,-83.61104789,41.69041785
1981,-83.61701482,41.68905739
1982,-81.88820948,39.40022356
1983,-83.31890796,39.81922404
1984,-83.29376778,39.75533853
1985,-83.48803055,39.96282485
1986,-83.05479631,40.18329411
1987,-83.04373648,40.24336442
1988,-83.27094117,39.92290155
1989,-83.10627057,40.1883482
1990,-83.65950087,41.63450263
1991,-83.65016483,41.63492809
1992,-82.39859274,40.0469493
1993,-82.91414162,40.06403912
1994,-82.91698165,40.07465107
1995,-82.7872846,39.96221974
1996,-82.86129874,39.91062278
1997,-82.85501386,39.90901096
1998,-82.86277817,39.89732674
1999,-82.86635158,39.90445407
2000,-82.87702318,39.90302001
2001,-82.10578046,39.33159397
2002,-82.05733231,39.25967998
2003,-80.98624593,41.11781416
2004,-82.25626346,39.33262532
2005,-82.97957761,39.33289974
2006,-80.58418088,41.07551034
2007,-80.59398989,41.04181777
2008,-80.63752686,41.08467356
2009,-80.65107943,41.06757381
2010,-80.72745414,41.08562902
2011,-80.68576485,41.10487741
2012,-80.66347607,41.09864143
2013,-80.66521642,41.06676267
2014,-80.70517293,41.06708667
2015,-82.46167163,39.69758265
2016,-84.25995694,39.72344621
2017,-83.66108473,41.72278223
2018,-83.67422025,41.72242438
2019,-82.54598734,39.8978507
2020,-82.59459651,39.72016347
2021,-82.58483988,39.63587969
2022,-82.73511069,39.84501842
2023,-82.61412376,39.72435375
2024,-82.50372477,39.84978524
2025,-82.42105442,39.67525647
2026,-82.52862009,39.7916784
2027,-82.51565472,39.74531489
2028,-82.53281451,39.6247525
2029,-82.56004712,39.68002136
2030,-83.45230766,39.91995693
2031,-83.69575823,39.33328841
2032,-83.51095565,41.64176173
2033,-82.89813874,40.08886836
2034,-82.89083912,40.08726406
2035,-82.89249239,39.85720058
2036,-80.73255887,41.21649734
2037,-80.73908389,41.19332491
2038,-80.75005313,41.20525464
2039,-83.51837172,41.65383225
2040,-83.50347244,41.64643684
2041,-83.51125261,41.64695687
2042,-83.51850608,41.64164003
2043,-83.523279,41.64158629
2044,-84.36424144,39.23572153
2045,-84.39739517,39.21830958
2046,-84.36242469,39.18560985
2047,-84.37486513,39.18659868
2048,-80.58953807,41.09566021
2049,-83.50439865,41.64004265
2050,-83.51750495,41.6214157
2051,-83.5415656,41.62148443
2052,-83.51030448,41.62244747
2053,-83.55551601,41.62773992
2054,-83.55112235,41.62994223
2055,-83.06348381,40.05589927
2056,-83.07974546,40.06351513
2057,-83.07296056,40.08194097
2058,-83.06689431,40.06686611
2059,-83.05975336,40.06626172
2060,-83.0968641,40.08277756
2061,-82.9203396,39.85252563
2062,-82.87621282,39.87700666
2063,-84.24964909,39.78362097
2064,-84.23521686,39.79425202
2065,-82.97129555,39.33915604
2066,-80.68722588,41.0143987
2067,-84.22442368,39.54709868
2068,-80.90559218,40.9990961
2069,-80.60237696,41.03242353
2070,-80.69039375,41.11014561
2071,-80.62514768,41.057751
2072,-83.63101667,41.56080373
2073,-83.48165822,41.69567816
2074,-84.21911753,39.78052905
2075,-84.21402505,39.78336741
2076,-84.20634962,39.77641167
2077,-84.20603052,39.77262269
2078,-84.20931721,39.78789879
2079,-80.74192067,41.74993144
2080,-84.47931068,40.30939613
2081,-81.67257019,41.36514741
2082,-81.67345663,41.37283214
2083,-80.79164539,41.19345813
2084,-81.77642029,41.411748
2085,-81.62378238,41.48449442
2086,-81.61637862,41.47264559
2087,-81.94321537,41.46615323
2088,-83.48254171,41.70663609
2089,-83.60858819,41.70110788
2090,-83.51784685,41.6832374
2091,-83.58500331,41.67576954
2092,-82.94072493,39.87649139
2093,-83.59382983,41.67230018
2094,-83.58595159,41.66705312
2095,-82.82112435,40.03647377
2096,-82.83877477,40.02399567
2097,-83.14344594,40.0544261
2098,-83.04494452,39.92413781
2099,-83.02423359,39.930759
2100,-82.95249665,39.88412606
2101,-82.95842215,39.87479707
2102,-82.95297987,39.85902354
2103,-83.09429778,39.87485623
2104,-83.09216968,39.89854482
2105,-83.09763975,39.88686126
2106,-83.09426119,39.88056632
2107,-83.05974289,39.95380969
2108,-83.07553972,39.88906007
2109,-82.95529129,40.16691349
2110,-83.61866896,41.68257099
2111,-83.61842834,41.63945463
2112,-83.62560105,41.57197821
2113,-83.63462413,41.57401786
2114,-83.07517904,40.13470821
2115,-83.0666334,40.13463317
2116,-83.08110789,40.12897854
2117,-83.06561035,40.12858684
2118,-83.09603199,40.10302231
2119,-83.08080755,40.10731877
2120,-83.10804743,39.92608287
2121,-83.11941321,39.93286309
2122,-83.10237598,39.91943257
2123,-83.08693781,39.9208301
2124,-83.01679525,40.02137662
2125,-82.90689037,39.96735248
2126,-82.97882049,39.962669
2127,-84.59435097,39.13076313
2128,-84.58403781,39.13508851
2129,-84.51348531,39.13203177
2130,-83.48259243,41.7125762
2131,-81.68858157,40.75147155
2132,-81.78398089,40.97044043
2133,-80.88624206,40.91394447
2134,-80.77269235,40.78004652
2135,-83.06040292,40.10739333
2136,-83.05907286,40.09954371
2137,-83.04769053,40.13091124
2138,-83.04617142,40.1086282
2139,-83.04400307,40.09788907
2140,-81.77114391,40.97882155
2141,-81.79184478,40.95620147
2142,-81.7900735,40.9823402
2143,-81.79070766,40.9720468
2144,-83.02328804,39.90048062
2145,-83.04832077,39.98043932
2146,-83.05485148,39.98177185
2147,-83.06746205,39.96084495
2148,-83.0572259,39.95941951
2149,-83.07321325,39.95954394
2150,-83.08137792,39.94545182
2151,-83.08704215,39.9472897
2152,-83.08639082,39.952173
2153,-83.0714547,39.952999
2154,-83.07285791,39.94729706
2155,-83.06019412,39.94898854
2156,-83.06582563,39.95388394
2157,-83.06621985,39.95103269
2158,-83.06691436,39.94644754
2159,-81.79332233,40.82904334
2160,-80.58157018,41.0469162
2161,-80.57692044,41.05824567
2162,-80.67874277,41.08256491
2163,-80.69201623,41.10502344
2164,-80.6577159,41.05713647
2165,-81.54664173,41.30397878
2166,-80.85901967,40.90578975
2167,-83.07349015,40.00206731
2168,-83.03467753,39.97323571
2169,-83.34341618,41.37734412
2170,-83.4895528,41.70900853
2171,-83.49640989,41.70702446
2172,-81.78573295,40.86159489
2173,-81.74512979,40.84460902
2174,-83.57438675,41.72595639
2175,-81.98360133,40.96700297
2176,-81.90552031,40.91857025
2177,-81.85090138,40.96714973
2178,-81.82101944,40.9238344
2179,-80.83139663,40.9061128
2180,-83.07316124,40.01163883
2181,-83.08419464,40.01027413
2182,-83.08339763,40.0160688
2183,-83.05156822,40.00976798
2184,-83.05989047,40.01238353
2185,-83.06496732,40.00987652
2186,-83.05778855,40.01911841
2187,-83.06545886,40.01613482
2188,-83.05199351,40.00406983
2189,-83.06428255,40.00581763
2190,-80.83194859,40.92007978
2191,-80.8454437,40.90593169
2192,-80.85212166,40.90262717
2193,-83.05478144,39.99868384
2194,-83.06066073,39.98373893
2195,-83.03068539,39.98167551
2196,-82.96003828,39.92975179
2197,-82.95812233,39.9342984
2198,-82.96052778,39.9235583
2199,-82.97520023,39.92366099
2200,-82.94295231,39.93037928
2201,-82.97517678,39.91289598
2202,-82.97714647,39.90146011
2203,-82.96149183,39.91239287
2204,-83.07676469,39.94199012
2205,-83.05084598,39.94507084
2206,-83.06003242,39.9440232
2207,-83.05981528,39.94045153
2208,-83.04443536,39.94442763
2209,-83.05182527,39.94208041
2210,-83.04834155,39.95201232
2211,-83.0012973,39.32416497
2212,-80.93749883,41.09901048
2213,-82.98209935,39.88680034
2214,-82.97293001,39.88386603
2215,-81.88555083,41.41292637
2216,-81.78075942,41.34315941
2217,-81.76590111,41.33157507
2218,-81.74977678,41.47377935
2219,-81.69465939,41.31394903
2220,-81.70363606,41.48085291
2221,-81.69911917,41.47760371
2222,-83.05483545,39.95254165
2223,-84.62879809,40.46519004
2224,-84.63867788,40.41409104
2225,-84.77673301,40.39708713
2226,-84.16606717,39.74990488
2227,-83.64938777,41.6090004
2228,-83.37142061,41.47203613
2229,-83.36614951,41.42526013
2230,-83.54344004,41.64174374
2231,-83.5694304,41.64339348
2232,-81.69039266,40.84040323
2233,-81.69245002,40.88271621
2234,-81.71412964,40.79369729
2235,-81.67886345,40.80539691
2236,-81.74681808,40.755826
2237,-84.16223632,39.72998437
2238,-83.05675393,39.99300103
2239,-83.06844815,39.99519308
2240,-83.01486363,40.08561857
2241,-83.0231403,40.10819206
2242,-83.02459055,40.09730892
2243,-83.03139009,40.10409708
2244,-83.00017288,39.91534659
2245,-82.98979616,39.90939298
2246,-82.99221994,39.89077025
2247,-83.00293051,39.88445742
2248,-84.56445722,40.55868531
2249,-83.02097217,39.94152254
2250,-82.99990053,39.95091782
2251,-82.96299489,39.95145665
2252,-82.95630264,39.94601474
2253,-82.96614162,39.9464094
2254,-84.73460904,39.48689201
2255,-84.37459095,39.51535168
2256,-84.36094946,39.51319465
2257,-84.36276974,39.52077497
2258,-84.37840137,39.52528165
2259,-84.37220782,39.52411077
2260,-83.11099212,39.98022215
2261,-83.0055244,40.10283287
2262,-83.0061525,40.09691229
2263,-83.01253947,40.09642817
2264,-83.00620666,40.08165631
2265,-83.01907706,40.07766094
2266,-83.02672756,40.07372458
2267,-82.97964032,39.87677464
2268,-82.93011328,39.95468045
2269,-82.93914006,39.95268269
2270,-82.93909265,39.96072109
2271,-82.92948061,39.97780353
2272,-82.92800607,39.96833196
2273,-82.92864489,39.96409605
2274,-82.92906359,39.95946297
2275,-82.92732554,39.97289139
2276,-82.97841384,39.94545857
2277,-82.98210403,39.93928607
2278,-82.98515635,39.94419031
2279,-82.99230135,39.94357689
2280,-82.98981703,39.94020431
2281,-82.98708862,39.93839486
2282,-82.99493491,39.93219367
2283,-82.96665381,39.94145155
2284,-84.56136138,40.55604989
2285,-84.52759118,40.54330626
2286,-84.61650089,40.48701764
2287,-84.20818158,39.43562465
2288,-81.7009064,41.38040195
2289,-81.93919578,41.38770002
2290,-81.43564537,41.522684
2291,-81.50301429,41.58442967
2292,-81.77053916,41.49125343
2293,-81.95278047,41.43295147
2294,-81.68838992,41.4875656
2295,-81.42113507,41.43665687
2296,-81.6903041,41.48080618
2297,-81.70446176,41.45999115
2298,-81.68461296,41.48271746
2299,-81.70097589,41.47225326
2300,-81.70691492,41.46347098
2301,-81.700301,41.46780966
2302,-81.7016277,41.4638776
2303,-81.60924904,41.50369207
2304,-81.70561157,41.44870374
2305,-81.86917934,41.39991605
2306,-81.92861279,41.44380662
2307,-84.06348293,41.00332539
2308,-84.06405662,41.06281294
2309,-84.01829984,41.04972982
2310,-84.0867883,41.03359569
2311,-84.22086082,39.76669734
2312,-84.01651434,41.01553716
2313,-84.04046433,41.02313992
2314,-82.7292573,41.05055996
2315,-82.7238068,41.04030735
2316,-83.00100205,41.59972325
2317,-83.00641712,41.47975865
2318,-82.90235729,41.4815218
2319,-82.88374077,41.51659335
2320,-83.04084722,41.5177232
2321,-84.09998766,39.83115973
2322,-84.22885971,39.87348373
2323,-84.34849074,39.64235386
2324,-84.25890068,39.6961054
2325,-84.24856882,39.76180811
2326,-84.24191251,39.76182835
2327,-84.24375079,39.59225665
2328,-84.23817134,39.65189938
2329,-84.32294045,39.88343885
2330,-84.19789683,39.75931004
2331,-84.32096375,39.86548445
2332,-84.31083189,39.85134485
2333,-84.22474886,39.76372655
2334,-84.19725315,39.77287704
2335,-84.18580603,39.7627994
2336,-84.23689505,39.61180994
2337,-84.22320257,39.78453502
2338,-84.17012175,39.7748939
2339,-84.35280386,39.88534986
2340,-84.21846221,39.80902033
2341,-84.15976948,39.79175981
2342,-84.1705125,39.78829182
2343,-84.15298647,39.78791842
2344,-84.22126456,39.78827045
2345,-84.14301019,39.79381416
2346,-84.22441968,39.61569552
2347,-84.21330914,39.87593781
2348,-84.15930605,39.76284144
2349,-84.18159205,39.79815056
2350,-84.13607298,39.74320129
2351,-84.26057144,39.74030986
2352,-84.13463512,39.58974229
2353,-82.37541031,40.37485397
2354,-84.37782734,39.64642071
2355,-84.34160752,39.61046877
2356,-82.70024446,40.2897762
2357,-82.63790022,40.31442021
2358,-82.55540551,40.30723566
2359,-82.7210297,40.32102104
2360,-82.43902595,40.41472807
2361,-81.50264352,39.75833524
2362,-82.39178031,40.39908415
2363,-82.45513857,40.39304801
2364,-81.54292295,39.80763965
2365,-81.53234276,39.73597051
2366,-81.52059909,39.74873948
2367,-82.77412116,39.84178776
2368,-84.12985452,41.56298209
2369,-83.90260119,41.57196861
2370,-84.1597961,41.55863656
2371,-84.14065878,41.55143402
2372,-84.12653755,41.53991373
2373,-84.15531068,41.5373012
2374,-82.56980733,39.73247352
2375,-82.67404096,39.60359348
2376,-82.57334061,39.72360596
2377,-82.81201537,39.59184717
2378,-82.59165358,39.73987308
2379,-82.68841207,39.6890642
2380,-82.71942725,39.89902374
2381,-82.75334726,39.59137961
2382,-82.63563985,39.66993158
2383,-82.62804612,39.74790599
2384,-82.56258679,39.74137479
2385,-82.68548125,39.78689892
2386,-82.75502636,39.9130617
2387,-82.75106559,39.92442421
2388,-82.73556098,39.91876528
2389,-82.78592506,39.89178288
2390,-82.77035503,39.86603863
2391,-82.80786727,39.922737
2392,-82.80798606,39.91589937
2393,-82.80004802,39.93465413
2394,-82.81027231,39.7875489
2395,-82.7708629,39.68463985
2396,-82.78187539,39.93486674
2397,-82.76098297,39.92278626
2398,-82.72210704,39.88123155
2399,-82.63289943,39.64149995
2400,-82.76807032,39.87862413
2401,-82.76715885,39.88895771
2402,-82.78419186,39.9050706
2403,-82.61616471,39.78369483
2404,-82.75952415,39.93469701
2405,-82.64327839,39.75227415
2406,-82.68389267,39.75257001
2407,-82.65841174,39.8000953
2408,-82.76513066,39.90555969
2409,-82.7541882,39.89369574
2410,-82.80708826,39.92877149
2411,-83.15760832,41.43797148
2412,-84.24361737,39.086294
2413,-82.76846013,39.89635277
2414,-82.74313527,39.86792387
2415,-82.81199578,39.64855863
2416,-82.75511881,39.90218207
2417,-82.71108469,39.92119353
2418,-84.5301853,41.47903648
2419,-84.54632415,41.47129966
2420,-84.54819014,41.47873645
2421,-84.14892911,39.09518975
2422,-84.22267422,39.02325891
2423,-84.28126843,39.04825731
2424,-84.30537763,39.06123929
2425,-84.22734924,39.2133272
2426,-84.23867309,39.07836562
2427,-84.26909901,39.07638876
2428,-84.28416071,39.03250392
2429,-84.25006381,39.08493814
2430,-84.0934705,39.17920575
2431,-84.26460792,39.04129955
2432,-84.09982304,38.83066151
2433,-84.30775105,39.07801052
2434,-84.23220977,39.10328633
2435,-84.21999154,39.01451308
2436,-84.24955986,39.0634645
2437,-84.22029856,39.03583545
2438,-84.28180383,39.16634909
2439,-82.27193803,38.90964297
2440,-82.26730645,38.84728574
2441,-82.32902229,38.85597025
2442,-82.23158516,38.75328819
2443,-82.31616468,38.81229281
2444,-82.25929477,38.81101045
2445,-82.86768647,40.07454225
2446,-83.15880703,40.03627577
2447,-83.16528869,40.08647244
2448,-84.33400802,39.3740419
2449,-84.28250571,39.29750494
2450,-84.29795828,39.38244173
2451,-84.31330385,39.36103881
2452,-84.28954863,39.29489
2453,-84.28441111,39.34643701
2454,-84.27372884,39.30654261
2455,-84.29663731,39.47138098
2456,-84.27541912,39.30171008
2457,-84.1721522,39.55779491
2458,-84.16988615,39.49122617
2459,-84.31836512,39.35568843
2460,-84.2939971,39.35991553
2461,-84.32131506,39.38423584
2462,-84.14383026,39.41480504
2463,-84.31557767,39.45708827
2464,-84.24981316,39.45850461
2465,-84.29165982,39.41748155
2466,-84.20236344,39.35660291
2467,-84.23873283,39.33175489
2468,-84.22968981,39.34991719
2469,-84.05017048,39.5200858
2470,-84.19068978,39.34219273
2471,-84.21488096,39.46997748
2472,-84.16840988,39.33518316
2473,-84.11311709,39.55044509
2474,-84.34959443,39.57806421
2475,-84.29986623,39.3501118
2476,-84.20403937,39.32856038
2477,-84.33951881,39.35913068
2478,-84.30174118,39.32081515
2479,-84.29713811,39.56812015
2480,-84.15124563,39.55360946
2481,-84.3229378,39.31248785
2482,-84.19181982,39.55700744
2483,-84.17747982,39.57513025
2484,-84.08814124,39.53630678
2485,-84.21590788,39.57925143
2486,-84.19630866,39.57702988
2487,-84.06749364,39.56079653
2488,-84.19276485,39.54042706
2489,-84.2857149,39.36488799
2490,-84.26573718,39.30057006
2491,-82.97121923,40.80132943
2492,-84.116189,39.5678618
2493,-84.12011607,39.51215472
2494,-84.28070331,39.31560056
2495,-84.34184195,39.31318246
2496,-84.32876458,39.36109882
2497,-82.80224387,40.75428889
2498,-82.78383836,40.74178466
2499,-80.96118213,41.17648296
2500,-80.82341174,41.22810484
2501,-80.71723347,41.31813528
2502,-80.88635355,41.26330025
2503,-80.76518604,41.22833383
2504,-80.77044239,41.21992534
2505,-80.83488881,41.29111223
2506,-80.83714562,41.23091215
2507,-80.80350314,41.21699111
2508,-80.8464656,41.21408322
2509,-80.82498072,41.20958687
2510,-80.98431196,41.19406098
2511,-80.98029028,41.4065304
2512,-80.97926413,41.44227513
2513,-80.82743847,41.31032731
2514,-80.82046077,41.22145792
2515,-80.55436446,41.24340468
2516,-80.58349111,41.15177929
2517,-82.00788133,40.62072316
2518,-81.87087294,40.58736199
2519,-81.89651406,40.64667048
2520,-81.95467298,40.62593046
2521,-81.82898462,40.63473512
2522,-81.70452393,40.50640905
